study_a,study_b,var_name_a,var_name_b,similarity_score
gissi-hf,time-chf,f6_desaltbb,bb_at_v1,0.625
gissi-hf,time-chf,f6_desaltbb,dosebbv6,0.625
gissi-hf,time-chf,f11_nitrati,nitratadj6,0.625
gissi-hf,time-chf,f11_nitrati,v6nitrat,0.625
gissi-hf,time-chf,f11_nitrati,nitratadj12,0.625
gissi-hf,time-chf,f11_nitrati,nitratadjbl,0.625
gissi-hf,time-chf,f11_nitrati,v1nitrat,0.625
gissi-hf,time-chf,f11_nitrati,nitratadj3,0.625
gissi-hf,time-chf,f11_nitrati,nitratadj1,0.625
gissi-hf,time-chf,f11_nitrati,v12nitrat,0.625
gissi-hf,time-chf,f11_nitrati,v3nitrat,0.625
gissi-hf,time-chf,f11_nitrati,v18nitrat,0.625
gissi-hf,time-chf,f11_nitrati,blnitrat,0.625
gissi-hf,time-chf,docucoro,firstmanifest,0.625
gissi-hf,time-chf,docucoro,causeofheartfailure,0.875
gissi-hf,time-chf,f5_descopen,statin_at_bl,0.875
gissi-hf,time-chf,f5_descopen,statin_dose_bl,0.625
gissi-hf,time-chf,f5_descopen,statin01,0.625
gissi-hf,time-chf,f9_desaltac,ace_at_v3,0.625
gissi-hf,time-chf,f9_desaltac,doseacev12,0.625
gissi-hf,time-chf,f9_desaltac,ace_at_v12,0.625
gissi-hf,time-chf,f9_desaltac,ace_at_v6,0.625
gissi-hf,time-chf,f9_desaltac,blace,0.75
gissi-hf,time-chf,f9_desaltac,v3ace,0.75
gissi-hf,time-chf,f9_desaltac,aceadjbl,0.625
gissi-hf,time-chf,f9_desaltac,doseacev3,0.625
gissi-hf,time-chf,f9_desaltac,aceadj12,0.625
gissi-hf,time-chf,f9_desaltac,ace_at_bl,0.625
gissi-hf,time-chf,f9_desaltac,doseacebl,0.625
gissi-hf,time-chf,f9_desaltac,v1ace,0.75
gissi-hf,time-chf,f9_desaltac,ace_at_v1,0.625
gissi-hf,time-chf,f9_desaltac,v12ace,0.75
gissi-hf,time-chf,f9_desaltac,aceadj6,0.625
gissi-hf,time-chf,f9_desaltac,aceadj3,0.625
gissi-hf,time-chf,f9_desaltac,doseacev6,0.625
gissi-hf,time-chf,f9_desaltac,v6ace,0.75
gissi-hf,time-chf,f9_desaltac,aceadj1,0.625
gissi-hf,time-chf,f9_desaltac,doseacev18,0.625
gissi-hf,time-chf,f9_desaltac,doseacev1,0.625
gissi-hf,time-chf,f9_desaltac,v18ace,0.75
gissi-hf,time-chf,f9_desaltac,ace_at_v18,0.625
gissi-hf,time-chf,f8_ematocri,hct,0.888888888888889
gissi-hf,time-chf,f8_ematocri,hct6,0.888888888888889
gissi-hf,time-chf,f8_ematocri,hct12,0.888888888888889
gissi-hf,time-chf,f8_ematocri,hct18,0.888888888888889
gissi-hf,time-chf,f7_flutter,afib_bl,0.625
gissi-hf,time-chf,f7_flutter,afib_12,0.625
gissi-hf,time-chf,f7_flutter,afib_18,0.75
gissi-hf,time-chf,f10_sartani,doseatiiv3,0.625
gissi-hf,time-chf,f10_sartani,atiiadj6,0.625
gissi-hf,time-chf,f10_sartani,v3atii,0.625
gissi-hf,time-chf,f10_sartani,doseatiiv12,0.625
gissi-hf,time-chf,f10_sartani,atiiadj1,0.625
gissi-hf,time-chf,f10_sartani,blatii,0.625
gissi-hf,time-chf,f10_sartani,v18atii,0.625
gissi-hf,time-chf,f10_sartani,atii_at_v3,0.875
gissi-hf,time-chf,f10_sartani,atii_at_bl,0.875
gissi-hf,time-chf,f10_sartani,atiiadj12,0.625
gissi-hf,time-chf,f10_sartani,atiiadjbl,0.625
gissi-hf,time-chf,f10_sartani,atii_at_v18,0.875
gissi-hf,time-chf,f10_sartani,atii_at_v6,0.875
gissi-hf,time-chf,f10_sartani,v1atii,0.625
gissi-hf,time-chf,f10_sartani,atii_at_v1,0.875
gissi-hf,time-chf,f10_sartani,v6atii,0.625
gissi-hf,time-chf,f10_sartani,doseatiiv1,0.625
gissi-hf,time-chf,f10_sartani,atiiadj3,0.625
gissi-hf,time-chf,f10_sartani,atii_at_v12,0.875
gissi-hf,time-chf,f10_sartani,doseatiiv18,0.625
gissi-hf,time-chf,f10_sartani,doseatiibl,0.625
gissi-hf,time-chf,f10_sartani,doseatiiv6,0.625
gissi-hf,time-chf,f10_sartani,v12atii,0.625
gissi-hf,time-chf,f7_sartani,doseatiiv3,0.625
gissi-hf,time-chf,f7_sartani,atiiadj6,0.625
gissi-hf,time-chf,f7_sartani,v3atii,0.625
gissi-hf,time-chf,f7_sartani,doseatiiv12,0.625
gissi-hf,time-chf,f7_sartani,atiiadj1,0.625
gissi-hf,time-chf,f7_sartani,blatii,0.625
gissi-hf,time-chf,f7_sartani,v18atii,0.75
gissi-hf,time-chf,f7_sartani,atii_at_v3,0.875
gissi-hf,time-chf,f7_sartani,atii_at_bl,0.875
gissi-hf,time-chf,f7_sartani,atiiadj12,0.625
gissi-hf,time-chf,f7_sartani,atiiadjbl,0.625
gissi-hf,time-chf,f7_sartani,atii_at_v18,1.0
gissi-hf,time-chf,f7_sartani,atii_at_v6,0.875
gissi-hf,time-chf,f7_sartani,v1atii,0.625
gissi-hf,time-chf,f7_sartani,atii_at_v1,0.875
gissi-hf,time-chf,f7_sartani,v6atii,0.625
gissi-hf,time-chf,f7_sartani,doseatiiv1,0.625
gissi-hf,time-chf,f7_sartani,atiiadj3,0.625
gissi-hf,time-chf,f7_sartani,atii_at_v12,0.875
gissi-hf,time-chf,f7_sartani,doseatiiv18,0.75
gissi-hf,time-chf,f7_sartani,doseatiibl,0.625
gissi-hf,time-chf,f7_sartani,doseatiiv6,0.625
gissi-hf,time-chf,f7_sartani,v12atii,0.625
gissi-hf,time-chf,f8_desaltbb,bb_at_v3,0.625
gissi-hf,time-chf,f8_desaltbb,bbadjbl,0.625
gissi-hf,time-chf,f8_desaltbb,v1bb,0.75
gissi-hf,time-chf,f8_desaltbb,v6bb,0.75
gissi-hf,time-chf,f8_desaltbb,bbadj1,0.625
gissi-hf,time-chf,f8_desaltbb,bb_at_v12,0.625
gissi-hf,time-chf,f8_desaltbb,bbadj12,0.625
gissi-hf,time-chf,f8_desaltbb,dosebbv1,0.625
gissi-hf,time-chf,f8_desaltbb,bb_at_bl,0.625
gissi-hf,time-chf,f8_desaltbb,blbb,0.75
gissi-hf,time-chf,f8_desaltbb,v3bb,0.75
gissi-hf,time-chf,f8_desaltbb,v18bb,0.75
gissi-hf,time-chf,f8_desaltbb,bbadj3,0.625
gissi-hf,time-chf,f8_desaltbb,dosebbv18,0.625
gissi-hf,time-chf,f8_desaltbb,bb_at_v18,0.625
gissi-hf,time-chf,f8_desaltbb,dosebbbl,0.625
gissi-hf,time-chf,f8_desaltbb,dosebbv3,0.625
gissi-hf,time-chf,f8_desaltbb,bbadj6,0.625
gissi-hf,time-chf,f8_desaltbb,dosebbv12,0.625
gissi-hf,time-chf,f8_desaltbb,bb_at_v6,0.625
gissi-hf,time-chf,f8_desaltbb,v12bb,0.75
gissi-hf,time-chf,f8_desaltbb,bb_at_v1,0.625
gissi-hf,time-chf,f8_desaltbb,dosebbv6,0.625
gissi-hf,time-chf,f4_fcecg,frequentie,0.888888888888889
gissi-hf,time-chf,f4_fcecg,hf,0.6666666666666667
gissi-hf,time-chf,f4_fcecg,frequentie_12,0.888888888888889
gissi-hf,time-chf,f4_fcecg,hf_12,0.6666666666666667
gissi-hf,time-chf,f4_fcecg,hf_18,0.6666666666666667
gissi-hf,time-chf,f4_fcecg,frequentie_18,0.888888888888889
gissi-hf,time-chf,f7_ondeq,pathologischeqinv4v6_18,0.8125000000000001
gissi-hf,time-chf,f7_ondeq,pathologischeqinavli_12,0.7083333333333334
gissi-hf,time-chf,f7_ondeq,pathologischeqiniiiiiavf_18,0.8125000000000001
gissi-hf,time-chf,f7_ondeq,pathologischeqinv4v6,0.6875000000000001
gissi-hf,time-chf,f7_ondeq,pathologischeqinv4v6_12,0.6875000000000001
gissi-hf,time-chf,f7_ondeq,pathologischeqinv2v3_12,0.7083333333333334
gissi-hf,time-chf,f7_ondeq,pathologischeqinv2v3_18,0.8333333333333334
gissi-hf,time-chf,f7_ondeq,pathologischeqiniiiiiavf_12,0.6875000000000001
gissi-hf,time-chf,f7_ondeq,pathologischeqinavli_18,0.8333333333333334
gissi-hf,time-chf,f7_ondeq,pathologischeqinv2v3,0.7083333333333334
gissi-hf,time-chf,f7_ondeq,pathologischeqinavli,0.7083333333333334
gissi-hf,time-chf,f7_ondeq,pathologischeqiniiiiiavf,0.6875000000000001
gissi-hf,time-chf,f5_trigli,triglyc,0.7777777777777778
gissi-hf,time-chf,f11_latobb,bundeltakblok,0.625
gissi-hf,time-chf,f11_latobb,bundeltakblok_18,0.625
gissi-hf,time-chf,f11_latobb,bundeltakblok_12,0.625
gissi-hf,time-chf,f7_nitrati,nitratadj6,0.625
gissi-hf,time-chf,f7_nitrati,v6nitrat,0.625
gissi-hf,time-chf,f7_nitrati,nitratadj12,0.625
gissi-hf,time-chf,f7_nitrati,nitratadjbl,0.625
gissi-hf,time-chf,f7_nitrati,v1nitrat,0.625
gissi-hf,time-chf,f7_nitrati,nitratadj3,0.625
gissi-hf,time-chf,f7_nitrati,nitratadj1,0.625
gissi-hf,time-chf,f7_nitrati,v12nitrat,0.625
gissi-hf,time-chf,f7_nitrati,v3nitrat,0.625
gissi-hf,time-chf,f7_nitrati,v18nitrat,0.75
gissi-hf,time-chf,f7_nitrati,blnitrat,0.625
gissi-hf,time-chf,f12_edemperi,edema18,0.875
gissi-hf,time-chf,f12_edemperi,edemahist18,0.625
gissi-hf,time-chf,f12_edemperi,edema6,0.875
gissi-hf,time-chf,f12_edemperi,edema1,0.875
gissi-hf,time-chf,f12_edemperi,edemahist12,0.625
gissi-hf,time-chf,f12_edemperi,edemahist3,0.625
gissi-hf,time-chf,f12_edemperi,edema12,0.875
gissi-hf,time-chf,f12_edemperi,edemahistory,0.625
gissi-hf,time-chf,f12_edemperi,edema3,0.875
gissi-hf,time-chf,f12_edemperi,edemahist6,0.625
gissi-hf,time-chf,f12_edemperi,edemahist1,0.625
gissi-hf,time-chf,f12_edemperi,edema,0.875
gissi-hf,time-chf,f14_furosemi,v3furo,0.875
gissi-hf,time-chf,f14_furosemi,dosefurov12,0.625
gissi-hf,time-chf,f14_furosemi,v12furo,0.875
gissi-hf,time-chf,f14_furosemi,dosefurov3,0.625
gissi-hf,time-chf,f14_furosemi,v1furo,0.875
gissi-hf,time-chf,f14_furosemi,blfuro,0.875
gissi-hf,time-chf,f14_furosemi,dosefurov6,0.625
gissi-hf,time-chf,f14_furosemi,v18furo,0.875
gissi-hf,time-chf,f14_furosemi,dosefurobl,0.625
gissi-hf,time-chf,f14_furosemi,dosefurov18,0.625
gissi-hf,time-chf,f14_furosemi,dosefurov1,0.625
gissi-hf,time-chf,f14_furosemi,v6furo,0.875
gissi-hf,time-chf,f5_dosaltbb,bb_at_v3,0.625
gissi-hf,time-chf,f5_dosaltbb,bbadjbl,0.625
gissi-hf,time-chf,f5_dosaltbb,v1bb,0.625
gissi-hf,time-chf,f5_dosaltbb,v6bb,0.75
gissi-hf,time-chf,f5_dosaltbb,bbadj1,0.625
gissi-hf,time-chf,f5_dosaltbb,bb_at_v12,0.625
gissi-hf,time-chf,f5_dosaltbb,bbadj12,0.625
gissi-hf,time-chf,f5_dosaltbb,dosebbv1,0.5555555555555556
gissi-hf,time-chf,f5_dosaltbb,bb_at_bl,0.625
gissi-hf,time-chf,f5_dosaltbb,blbb,0.625
gissi-hf,time-chf,f5_dosaltbb,v3bb,0.625
gissi-hf,time-chf,f5_dosaltbb,v18bb,0.625
gissi-hf,time-chf,f5_dosaltbb,bbadj3,0.625
gissi-hf,time-chf,f5_dosaltbb,dosebbv18,0.5555555555555556
gissi-hf,time-chf,f5_dosaltbb,bb_at_v18,0.625
gissi-hf,time-chf,f5_dosaltbb,dosebbbl,0.5555555555555556
gissi-hf,time-chf,f5_dosaltbb,dosebbv3,0.5555555555555556
gissi-hf,time-chf,f5_dosaltbb,bbadj6,0.75
gissi-hf,time-chf,f5_dosaltbb,dosebbv12,0.5555555555555556
gissi-hf,time-chf,f5_dosaltbb,bb_at_v6,0.75
gissi-hf,time-chf,f5_dosaltbb,v12bb,0.625
gissi-hf,time-chf,f5_dosaltbb,bb_at_v1,0.625
gissi-hf,time-chf,f5_dosaltbb,dosebbv6,0.6666666666666667
gissi-hf,time-chf,f12_ematocri,hct,0.888888888888889
gissi-hf,time-chf,f12_ematocri,hct6,0.888888888888889
gissi-hf,time-chf,f12_ematocri,hct12,0.888888888888889
gissi-hf,time-chf,f12_ematocri,hct18,0.888888888888889
gissi-hf,time-chf,f10_flutter,afib_bl,0.625
gissi-hf,time-chf,f10_flutter,afib_12,0.625
gissi-hf,time-chf,f10_flutter,afib_18,0.625
gissi-hf,time-chf,f3_last,ast,0.5555555555555556
gissi-hf,time-chf,f5_asa,aspirin_v12,0.875
gissi-hf,time-chf,f5_asa,aspirin_v3,0.875
gissi-hf,time-chf,f5_asa,aspirin_v6,1.0
gissi-hf,time-chf,f5_asa,aspirin_bl,0.875
gissi-hf,time-chf,f5_asa,aspirin_v18,0.875
gissi-hf,time-chf,f5_asa,aspirin_v1,0.875
gissi-hf,time-chf,f9_anticoag,oak_v18,0.875
gissi-hf,time-chf,f9_anticoag,oak_v6,0.875
gissi-hf,time-chf,f9_anticoag,oak_v12,0.875
gissi-hf,time-chf,f9_anticoag,oak_bl,0.875
gissi-hf,time-chf,f9_anticoag,oak_v3,0.875
gissi-hf,time-chf,f9_anticoag,oak_v1,0.875
gissi-hf,time-chf,v2_nt_probnp,bnp1_reached,0.625
gissi-hf,time-chf,v2_nt_probnp,bnp3_reached,0.75
gissi-hf,time-chf,v2_nt_probnp,nbnp,0.888888888888889
gissi-hf,time-chf,v2_nt_probnp,bnp12,0.888888888888889
gissi-hf,time-chf,v2_nt_probnp,bnp6,0.888888888888889
gissi-hf,time-chf,v2_nt_probnp,bnp18_reached,0.625
gissi-hf,time-chf,v2_nt_probnp,bnp1,0.888888888888889
gissi-hf,time-chf,v2_nt_probnp,bnp6_reached,0.625
gissi-hf,time-chf,v2_nt_probnp,bnp18,0.888888888888889
gissi-hf,time-chf,v2_nt_probnp,bnp3,1.0
gissi-hf,time-chf,v2_nt_probnp,bnp12_reached,0.625
gissi-hf,time-chf,lalt,alt,0.6666666666666667
gissi-hf,time-chf,f13_ipervent,lvh,0.625
gissi-hf,time-chf,f13_ipervent,lvh_12,0.625
gissi-hf,time-chf,f13_ipervent,lvh_18,0.625
gissi-hf,time-chf,f8_flutter,afib_bl,0.625
gissi-hf,time-chf,f8_flutter,afib_12,0.625
gissi-hf,time-chf,f8_flutter,afib_18,0.625
gissi-hf,time-chf,f99_daltace,ace_at_v3,0.625
gissi-hf,time-chf,f99_daltace,doseacev12,0.5555555555555556
gissi-hf,time-chf,f99_daltace,ace_at_v12,0.625
gissi-hf,time-chf,f99_daltace,ace_at_v6,0.625
gissi-hf,time-chf,f99_daltace,blace,0.625
gissi-hf,time-chf,f99_daltace,v3ace,0.625
gissi-hf,time-chf,f99_daltace,aceadjbl,0.625
gissi-hf,time-chf,f99_daltace,doseacev3,0.5555555555555556
gissi-hf,time-chf,f99_daltace,aceadj12,0.625
gissi-hf,time-chf,f99_daltace,ace_at_bl,0.625
gissi-hf,time-chf,f99_daltace,doseacebl,0.5555555555555556
gissi-hf,time-chf,f99_daltace,v1ace,0.625
gissi-hf,time-chf,f99_daltace,ace_at_v1,0.625
gissi-hf,time-chf,f99_daltace,v12ace,0.625
gissi-hf,time-chf,f99_daltace,aceadj6,0.625
gissi-hf,time-chf,f99_daltace,aceadj3,0.625
gissi-hf,time-chf,f99_daltace,doseacev6,0.5555555555555556
gissi-hf,time-chf,f99_daltace,v6ace,0.625
gissi-hf,time-chf,f99_daltace,aceadj1,0.625
gissi-hf,time-chf,f99_daltace,doseacev18,0.5555555555555556
gissi-hf,time-chf,f99_daltace,doseacev1,0.5555555555555556
gissi-hf,time-chf,f99_daltace,v18ace,0.625
gissi-hf,time-chf,f99_daltace,ace_at_v18,0.625
gissi-hf,time-chf,f8_lalt,alt,0.5555555555555556
gissi-hf,time-chf,aprebyp,datecabgmonth,0.6666666666666667
gissi-hf,time-chf,aprebyp,cabg,0.75
gissi-hf,time-chf,aprebyp,datecabgyear,0.7777777777777778
gissi-hf,time-chf,creatin,creatinine,0.888888888888889
gissi-hf,time-chf,creatin,crea1,0.7777777777777778
gissi-hf,time-chf,creatin,crea6,0.7777777777777778
gissi-hf,time-chf,creatin,crea12,0.7777777777777778
gissi-hf,time-chf,creatin,crea3,0.7777777777777778
gissi-hf,time-chf,creatin,crea18,0.7777777777777778
gissi-hf,time-chf,f12_urice,uric_acid_bl,0.888888888888889
gissi-hf,time-chf,f12_urice,uric_acid_v1,0.888888888888889
gissi-hf,time-chf,f12_urice,uric_acid_v6,0.888888888888889
gissi-hf,time-chf,f12_urice,uric_acid_v18,0.888888888888889
gissi-hf,time-chf,f12_urice,uric_acid_v12,0.888888888888889
gissi-hf,time-chf,f12_urice,uric_acid_v3,0.888888888888889
gissi-hf,time-chf,f12_altace,ace_at_v3,0.625
gissi-hf,time-chf,f12_altace,doseacev12,0.625
gissi-hf,time-chf,f12_altace,ace_at_v12,0.625
gissi-hf,time-chf,f12_altace,ace_at_v6,0.625
gissi-hf,time-chf,f12_altace,blace,0.625
gissi-hf,time-chf,f12_altace,v3ace,0.625
gissi-hf,time-chf,f12_altace,aceadjbl,0.625
gissi-hf,time-chf,f12_altace,doseacev3,0.625
gissi-hf,time-chf,f12_altace,aceadj12,0.625
gissi-hf,time-chf,f12_altace,ace_at_bl,0.625
gissi-hf,time-chf,f12_altace,doseacebl,0.625
gissi-hf,time-chf,f12_altace,v1ace,0.625
gissi-hf,time-chf,f12_altace,ace_at_v1,0.625
gissi-hf,time-chf,f12_altace,v12ace,0.625
gissi-hf,time-chf,f12_altace,aceadj6,0.625
gissi-hf,time-chf,f12_altace,aceadj3,0.625
gissi-hf,time-chf,f12_altace,doseacev6,0.625
gissi-hf,time-chf,f12_altace,v6ace,0.625
gissi-hf,time-chf,f12_altace,aceadj1,0.625
gissi-hf,time-chf,f12_altace,doseacev18,0.625
gissi-hf,time-chf,f12_altace,doseacev1,0.625
gissi-hf,time-chf,f12_altace,v18ace,0.625
gissi-hf,time-chf,f12_altace,ace_at_v18,0.625
gissi-hf,time-chf,f99_descopen,statin_at_bl,0.875
gissi-hf,time-chf,f99_descopen,statin_dose_bl,0.625
gissi-hf,time-chf,f99_descopen,statin01,0.625
gissi-hf,time-chf,f6_nitrati,nitratadj6,0.625
gissi-hf,time-chf,f6_nitrati,v6nitrat,0.625
gissi-hf,time-chf,f6_nitrati,nitratadj12,0.75
gissi-hf,time-chf,f6_nitrati,nitratadjbl,0.625
gissi-hf,time-chf,f6_nitrati,v1nitrat,0.625
gissi-hf,time-chf,f6_nitrati,nitratadj3,0.625
gissi-hf,time-chf,f6_nitrati,nitratadj1,0.625
gissi-hf,time-chf,f6_nitrati,v12nitrat,0.75
gissi-hf,time-chf,f6_nitrati,v3nitrat,0.625
gissi-hf,time-chf,f6_nitrati,v18nitrat,0.625
gissi-hf,time-chf,f6_nitrati,blnitrat,0.625
gissi-hf,time-chf,f6_ematocri,hct,0.888888888888889
gissi-hf,time-chf,f6_ematocri,hct6,0.888888888888889
gissi-hf,time-chf,f6_ematocri,hct12,1.0
gissi-hf,time-chf,f6_ematocri,hct18,0.888888888888889
gissi-hf,time-chf,f14_anticoag,oak_v18,0.875
gissi-hf,time-chf,f14_anticoag,oak_v6,0.875
gissi-hf,time-chf,f14_anticoag,oak_v12,0.875
gissi-hf,time-chf,f14_anticoag,oak_bl,0.875
gissi-hf,time-chf,f14_anticoag,oak_v3,0.875
gissi-hf,time-chf,f14_anticoag,oak_v1,0.875
gissi-hf,time-chf,f13_daltace,ace_at_v3,0.625
gissi-hf,time-chf,f13_daltace,doseacev12,0.5555555555555556
gissi-hf,time-chf,f13_daltace,ace_at_v12,0.625
gissi-hf,time-chf,f13_daltace,ace_at_v6,0.625
gissi-hf,time-chf,f13_daltace,blace,0.625
gissi-hf,time-chf,f13_daltace,v3ace,0.625
gissi-hf,time-chf,f13_daltace,aceadjbl,0.625
gissi-hf,time-chf,f13_daltace,doseacev3,0.5555555555555556
gissi-hf,time-chf,f13_daltace,aceadj12,0.625
gissi-hf,time-chf,f13_daltace,ace_at_bl,0.625
gissi-hf,time-chf,f13_daltace,doseacebl,0.5555555555555556
gissi-hf,time-chf,f13_daltace,v1ace,0.625
gissi-hf,time-chf,f13_daltace,ace_at_v1,0.625
gissi-hf,time-chf,f13_daltace,v12ace,0.625
gissi-hf,time-chf,f13_daltace,aceadj6,0.625
gissi-hf,time-chf,f13_daltace,aceadj3,0.625
gissi-hf,time-chf,f13_daltace,doseacev6,0.5555555555555556
gissi-hf,time-chf,f13_daltace,v6ace,0.625
gissi-hf,time-chf,f13_daltace,aceadj1,0.625
gissi-hf,time-chf,f13_daltace,doseacev18,0.5555555555555556
gissi-hf,time-chf,f13_daltace,doseacev1,0.5555555555555556
gissi-hf,time-chf,f13_daltace,v18ace,0.625
gissi-hf,time-chf,f13_daltace,ace_at_v18,0.625
gissi-hf,time-chf,f10_ondeq,pathologischeqinv4v6_18,0.6875000000000001
gissi-hf,time-chf,f10_ondeq,pathologischeqinavli_12,0.7083333333333334
gissi-hf,time-chf,f10_ondeq,pathologischeqiniiiiiavf_18,0.6875000000000001
gissi-hf,time-chf,f10_ondeq,pathologischeqinv4v6,0.6875000000000001
gissi-hf,time-chf,f10_ondeq,pathologischeqinv4v6_12,0.6875000000000001
gissi-hf,time-chf,f10_ondeq,pathologischeqinv2v3_12,0.7083333333333334
gissi-hf,time-chf,f10_ondeq,pathologischeqinv2v3_18,0.7083333333333334
gissi-hf,time-chf,f10_ondeq,pathologischeqiniiiiiavf_12,0.6875000000000001
gissi-hf,time-chf,f10_ondeq,pathologischeqinavli_18,0.7083333333333334
gissi-hf,time-chf,f10_ondeq,pathologischeqinv2v3,0.7083333333333334
gissi-hf,time-chf,f10_ondeq,pathologischeqinavli,0.7083333333333334
gissi-hf,time-chf,f10_ondeq,pathologischeqiniiiiiavf,0.6875000000000001
gissi-hf,time-chf,f13_antidepr,antidepress,0.875
gissi-hf,time-chf,f99_fc,frequentie,0.7777777777777778
gissi-hf,time-chf,f99_fc,hf,0.6666666666666667
gissi-hf,time-chf,f99_fc,frequentie_12,0.6666666666666667
gissi-hf,time-chf,f99_fc,hf_12,0.6666666666666667
gissi-hf,time-chf,f99_fc,hf_18,0.6666666666666667
gissi-hf,time-chf,f99_fc,frequentie_18,0.6666666666666667
gissi-hf,time-chf,f9_spirono,dosespirov1,0.625
gissi-hf,time-chf,f9_spirono,dosespirov3,0.625
gissi-hf,time-chf,f9_spirono,dosespirobl,0.625
gissi-hf,time-chf,f9_spirono,spiroadjbl,0.625
gissi-hf,time-chf,f9_spirono,spiroadj3,0.625
gissi-hf,time-chf,f9_spirono,dosespirov18,0.625
gissi-hf,time-chf,f9_spirono,spiroadj1,0.625
gissi-hf,time-chf,f9_spirono,spiroadj6,0.625
gissi-hf,time-chf,f9_spirono,spiroadj12,0.625
gissi-hf,time-chf,f9_spirono,dosespirov6,0.625
gissi-hf,time-chf,f9_spirono,dosespirov12,0.625
gissi-hf,time-chf,f7_trigli,triglyc,0.7777777777777778
gissi-hf,time-chf,f3_trigli,triglyc,0.7777777777777778
gissi-hf,time-chf,f6_emoglob,hb18,0.888888888888889
gissi-hf,time-chf,f6_emoglob,hb,0.888888888888889
gissi-hf,time-chf,f6_emoglob,hb12,1.0
gissi-hf,time-chf,f6_emoglob,hb6,0.888888888888889
gissi-hf,time-chf,f10_lalt,alt,0.5555555555555556
gissi-hf,time-chf,prebpco,copd01,1.0
gissi-hf,time-chf,f99_altrobb,bb_at_v3,0.625
gissi-hf,time-chf,f99_altrobb,bbadjbl,0.625
gissi-hf,time-chf,f99_altrobb,v1bb,0.625
gissi-hf,time-chf,f99_altrobb,v6bb,0.625
gissi-hf,time-chf,f99_altrobb,bbadj1,0.625
gissi-hf,time-chf,f99_altrobb,bb_at_v12,0.625
gissi-hf,time-chf,f99_altrobb,bbadj12,0.625
gissi-hf,time-chf,f99_altrobb,dosebbv1,0.625
gissi-hf,time-chf,f99_altrobb,bb_at_bl,0.625
gissi-hf,time-chf,f99_altrobb,blbb,0.625
gissi-hf,time-chf,f99_altrobb,v3bb,0.625
gissi-hf,time-chf,f99_altrobb,v18bb,0.625
gissi-hf,time-chf,f99_altrobb,bbadj3,0.625
gissi-hf,time-chf,f99_altrobb,dosebbv18,0.625
gissi-hf,time-chf,f99_altrobb,bb_at_v18,0.625
gissi-hf,time-chf,f99_altrobb,dosebbbl,0.625
gissi-hf,time-chf,f99_altrobb,dosebbv3,0.625
gissi-hf,time-chf,f99_altrobb,bbadj6,0.625
gissi-hf,time-chf,f99_altrobb,dosebbv12,0.625
gissi-hf,time-chf,f99_altrobb,bb_at_v6,0.625
gissi-hf,time-chf,f99_altrobb,v12bb,0.625
gissi-hf,time-chf,f99_altrobb,bb_at_v1,0.625
gissi-hf,time-chf,f99_altrobb,dosebbv6,0.625
gissi-hf,time-chf,f7_altace,ace_at_v3,0.625
gissi-hf,time-chf,f7_altace,doseacev12,0.625
gissi-hf,time-chf,f7_altace,ace_at_v12,0.625
gissi-hf,time-chf,f7_altace,ace_at_v6,0.625
gissi-hf,time-chf,f7_altace,blace,0.625
gissi-hf,time-chf,f7_altace,v3ace,0.625
gissi-hf,time-chf,f7_altace,aceadjbl,0.625
gissi-hf,time-chf,f7_altace,doseacev3,0.625
gissi-hf,time-chf,f7_altace,aceadj12,0.625
gissi-hf,time-chf,f7_altace,ace_at_bl,0.625
gissi-hf,time-chf,f7_altace,doseacebl,0.625
gissi-hf,time-chf,f7_altace,v1ace,0.625
gissi-hf,time-chf,f7_altace,ace_at_v1,0.625
gissi-hf,time-chf,f7_altace,v12ace,0.625
gissi-hf,time-chf,f7_altace,aceadj6,0.625
gissi-hf,time-chf,f7_altace,aceadj3,0.625
gissi-hf,time-chf,f7_altace,doseacev6,0.625
gissi-hf,time-chf,f7_altace,v6ace,0.625
gissi-hf,time-chf,f7_altace,aceadj1,0.625
gissi-hf,time-chf,f7_altace,doseacev18,0.75
gissi-hf,time-chf,f7_altace,doseacev1,0.625
gissi-hf,time-chf,f7_altace,v18ace,0.75
gissi-hf,time-chf,f7_altace,ace_at_v18,0.75
gissi-hf,time-chf,bbranca,bundeltakblok,0.75
gissi-hf,time-chf,bbranca,bundeltakblok_18,0.625
gissi-hf,time-chf,bbranca,bundeltakblok_12,0.625
gissi-hf,time-chf,f10_dspirono,dosespirov1,0.888888888888889
gissi-hf,time-chf,f10_dspirono,dosespirov3,0.888888888888889
gissi-hf,time-chf,f10_dspirono,dosespirobl,0.888888888888889
gissi-hf,time-chf,f10_dspirono,spiroadjbl,0.625
gissi-hf,time-chf,f10_dspirono,spiroadj3,0.625
gissi-hf,time-chf,f10_dspirono,dosespirov18,0.888888888888889
gissi-hf,time-chf,f10_dspirono,spiroadj1,0.625
gissi-hf,time-chf,f10_dspirono,spiroadj6,0.625
gissi-hf,time-chf,f10_dspirono,spiroadj12,0.625
gissi-hf,time-chf,f10_dspirono,dosespirov6,0.888888888888889
gissi-hf,time-chf,f10_dspirono,dosespirov12,0.888888888888889
gissi-hf,time-chf,f3_nyha,nyha18_class,0.875
gissi-hf,time-chf,f3_nyha,nyha3_class,0.875
gissi-hf,time-chf,f3_nyha,nyha1_class,1.0
gissi-hf,time-chf,f3_nyha,nyha_class,0.875
